1991.199951	0.006408691
1991.300049	0.00579834
1991.400024	0.006103516
1991.5	0.006713867
1991.599976	0.00579834
1991.699951	0.00579834
1991.800049	0.006713867
1991.900024	0.00579834
1992	0.00579834
1992.099976	0.00579834
1992.199951	0.006408691
1992.300049	0.006103516
1992.400024	0.007324219
1992.5	0.00579834
1992.599976	0.00579834
1992.699951	0.005187988
1992.800049	0.006103516
1992.900024	0.006408691
1993	0.00579834
1993.099976	0.006103516
1993.199951	0.00579834
1993.300049	0.00579834
1993.400024	0.00579834
1993.5	0.006103516
1993.599976	0.00579834
1993.699951	0.00579834
1993.800049	0.006408691
1993.900024	0.005187988
1994	0.006103516
1994.099976	0.00579834
1994.199951	0.006408691
1994.300049	0.006408691
1994.400024	0.006103516
1994.5	0.006103516
1994.599976	0.00579834
1994.699951	0.00579834
1994.800049	0.00579834
1994.900024	0.006103516
1995	0.006103516
1995.099976	0.006408691
1995.199951	0.006103516
1995.300049	0.00579834
1995.400024	0.005187988
1995.5	0.00579834
1995.599976	0.006103516
1995.699951	0.006103516
1995.800049	0.006103516
1995.900024	0.00579834
1996	0.00579834
1996.099976	0.006103516
1996.199951	0.00579834
1996.300049	0.006408691
1996.400024	0.006103516
1996.5	0.006103516
1996.599976	0.00579834
1996.699951	0.006103516
1996.800049	0.00579834
1996.900024	0.00579834
1997	0.007324219
1997.099976	0.00579834
1997.199951	0.006103516
1997.300049	0.006103516
1997.400024	0.005493164
1997.5	0.006103516
1997.599976	0.006713867
1997.699951	0.006103516
1997.800049	0.00579834
1997.900024	0.00579834
1998	0.00579834
1998.099976	0.00579834
1998.199951	0.006103516
1998.300049	0.006103516
1998.400024	0.006103516
1998.5	0.00579834
1998.599976	0.006103516
1998.699951	0.00579834
1998.800049	0.00579834
1998.900024	0.00579834
1999	0.006103516
1999.099976	0.006103516
1999.199951	0.00579834
1999.300049	0.00579834
1999.400024	0.00579834
1999.5	0.006103516
1999.599976	0.00579834
1999.699951	0.00579834
1999.800049	0.006103516
1999.900024	0.006103516
2000	0.005493164
2000.099976	0.006103516
2000.199951	0.006103516
2000.300049	0.006408691
2000.400024	0.006408691
2000.5	0.006103516
2000.599976	0.004882813
2000.699951	0.006103516
2000.800049	0.00579834
2000.900024	0.006103516
2001	0.006408691
2001.099976	0.00579834
2001.199951	0.00579834
2001.300049	0.006408691
2001.400024	0.00579834
2001.5	0.00579834
2001.599976	0.006713867
2001.699951	0.00579834
2001.800049	0.006103516
2001.900024	0.006408691
2002	0.00579834
2002.099976	0.006103516
2002.199951	0.006713867
2002.300049	0.006103516
2002.400024	0.006103516
2002.5	0.006103516
2002.599976	0.00579834
2002.699951	0.00579834
2002.800049	0.007324219
2002.900024	0.00579834
2003	0.006103516
2003.099976	0.006103516
2003.199951	0.006103516
2003.300049	0.006103516
2003.400024	0.00579834
2003.5	0.006103516
2003.599976	0.005493164
2003.699951	0.006103516
2003.800049	0.006103516
2003.900024	0.006103516
2004	0.006408691
2004.099976	0.005493164
2004.199951	0.006103516
2004.300049	0.006103516
2004.400024	0.006408691
2004.5	0.00579834
2004.599976	0.006408691
2004.699951	0.005493164
2004.800049	0.005187988
2004.900024	0.006103516
2005	0.00579834
2005.099976	0.006408691
2005.199951	0.006408691
2005.300049	0.006408691
2005.400024	0.006103516
2005.5	0.006713867
2005.599976	0.00579834
2005.699951	0.005493164
2005.800049	0.006103516
2005.900024	0.006103516
2006	0.006103516
2006.099976	0.006103516
